category,symbol,month,max_upside_pct,max_upside_time,max_downside_pct,max_downside_time,candle_count
spot,DOGEUSDT,2025-05,6.014,2025-05-09T07:00:00.000Z,-6.6173,2025-05-30T00:00:00.000Z,744
spot,DOGEUSDT,2025-06,5.035,2025-06-09T21:00:00.000Z,-5.831,2025-06-13T00:00:00.000Z,720
spot,DOGEUSDT,2025-07,5.5903,2025-07-20T16:00:00.000Z,-3.8138,2025-07-24T05:00:00.000Z,744
spot,DOGEUSDT,2025-08,8.8839,2025-08-22T14:00:00.000Z,-10.3387,2025-08-14T12:00:00.000Z,744
spot,DOGEUSDT,2025-09,4.5959,2025-09-13T09:00:00.000Z,-5.694,2025-09-22T06:00:00.000Z,720
spot,DOGEUSDT,2025-10,6.9942,2025-10-12T14:00:00.000Z,-57.7606,2025-10-10T21:00:00.000Z,744
spot,DOGEUSDT,2025-11,3.9023,2025-11-17T14:00:00.000Z,-8.9305,2025-11-03T15:00:00.000Z,720
spot,DOGEUSDT,2025-12,4.2748,2025-12-02T15:00:00.000Z,-5.6734,2025-12-18T17:00:00.000Z,744
spot,DOGEUSDT,2026-01,5.5569,2026-01-01T15:00:00.000Z,-8.8423,2026-01-19T00:00:00.000Z,744
spot,DOGEUSDT,2026-02,4.4218,2026-02-03T15:00:00.000Z,-9.6249,2026-02-06T00:00:00.000Z,672
spot,DOGEUSDT,2026-03,5.9882,2026-03-23T11:00:00.000Z,-3.7438,2026-03-29T22:00:00.000Z,744
spot,DOGEUSDT,2026-04,6.1759,2026-04-29T09:00:00.000Z,-2.9452,2026-04-29T12:00:00.000Z,720
spot,DOGEUSDT,2026-05,3.8627,2026-05-04T01:00:00.000Z,-4.1318,2026-05-10T20:00:00.000Z,744
spot,DOGEUSDT,2026-06,6.3103,2026-06-12T14:00:00.000Z,-6.061,2026-06-25T13:00:00.000Z,720
spot,DOGEUSDT,2026-07,1.9799,2026-07-13T00:00:00.000Z,-2.6117,2026-07-27T14:00:00.000Z,744
spot,DOGEUSDT,2026-08,5.4034,2026-08-22T04:00:00.000Z,-16.3421,2026-08-22T05:00:00.000Z,744
spot,LITUSDT,2026-01,112.6923,2026-01-15T14:00:00.000Z,-9.2673,2026-01-15T15:00:00.000Z,394
spot,LITUSDT,2026-02,9.2199,2026-02-06T01:00:00.000Z,-9.4077,2026-02-25T08:00:00.000Z,672
spot,LITUSDT,2026-03,6.0636,2026-03-09T21:00:00.000Z,-5.3053,2026-03-22T18:00:00.000Z,744
spot,LITUSDT,2026-04,7.4977,2026-04-03T07:00:00.000Z,-7.2765,2026-04-13T15:00:00.000Z,720
spot,LITUSDT,2026-05,8.6079,2026-05-29T15:00:00.000Z,-7.491,2026-05-26T00:00:00.000Z,744
spot,LITUSDT,2026-06,9.7487,2026-06-02T16:00:00.000Z,-7.3358,2026-06-05T15:00:00.000Z,720
spot,LITUSDT,2026-07,8.4279,2026-07-01T19:00:00.000Z,-8.1913,2026-07-01T18:00:00.000Z,744
spot,LITUSDT,2026-08,10.7945,2026-08-19T19:00:00.000Z,-15.8966,2026-08-22T05:00:00.000Z,744
spot,SUIUSDT,2024-09,8.2779,2024-09-18T18:00:00.000Z,-5.741,2024-09-26T23:00:00.000Z,720
spot,SUIUSDT,2024-10,7.9666,2024-10-07T14:00:00.000Z,-11.1494,2024-10-25T23:00:00.000Z,744
spot,SUIUSDT,2024-11,10.4119,2024-11-09T22:00:00.000Z,-5.7199,2024-11-24T12:00:00.000Z,720
spot,SUIUSDT,2024-12,11.5525,2024-12-20T13:00:00.000Z,-13.2832,2024-12-09T21:00:00.000Z,744
spot,SUIUSDT,2025-01,7.3962,2025-01-15T13:00:00.000Z,-7.4653,2025-01-20T17:00:00.000Z,744
spot,SUIUSDT,2025-02,12.386,2025-02-03T15:00:00.000Z,-21.5463,2025-02-03T01:00:00.000Z,672
spot,SUIUSDT,2025-03,12.243,2025-03-06T14:00:00.000Z,-6.3642,2025-03-07T00:00:00.000Z,744
spot,SUIUSDT,2025-04,13.6547,2025-04-09T17:00:00.000Z,-7.8335,2025-04-07T06:00:00.000Z,720
spot,SUIUSDT,2025-05,5.864,2025-05-06T22:00:00.000Z,-5.8243,2025-05-23T11:00:00.000Z,744
spot,SUIUSDT,2025-06,5.673,2025-06-23T22:00:00.000Z,-7.8661,2025-06-13T00:00:00.000Z,720
spot,SUIUSDT,2025-07,5.1198,2025-07-14T00:00:00.000Z,-4.5437,2025-07-23T13:00:00.000Z,744
spot,SUIUSDT,2025-08,8.0105,2025-08-22T14:00:00.000Z,-6.9278,2025-08-14T12:00:00.000Z,744
spot,SUIUSDT,2025-09,3.596,2025-09-09T06:00:00.000Z,-5.4312,2025-09-22T06:00:00.000Z,720
spot,SUIUSDT,2025-10,8.9403,2025-10-11T02:00:00.000Z,-81.1443,2025-10-10T21:00:00.000Z,744
spot,SUIUSDT,2025-11,6.5172,2025-11-25T23:00:00.000Z,-10.5935,2025-11-21T07:00:00.000Z,720
spot,SUIUSDT,2025-12,10.0968,2025-12-02T15:00:00.000Z,-7.735,2025-12-01T00:00:00.000Z,744
spot,SUIUSDT,2026-01,5.2097,2026-01-14T16:00:00.000Z,-10.5403,2026-01-19T00:00:00.000Z,744
spot,SUIUSDT,2026-02,5.5979,2026-02-03T19:00:00.000Z,-10.7135,2026-02-06T00:00:00.000Z,672
spot,SUIUSDT,2026-03,7.1025,2026-03-23T11:00:00.000Z,-4.8633,2026-03-28T23:00:00.000Z,744
spot,SUIUSDT,2026-04,4.3664,2026-04-07T22:00:00.000Z,-3.6773,2026-04-12T01:00:00.000Z,720
spot,SUIUSDT,2026-05,7.1447,2026-05-10T15:00:00.000Z,-5.9359,2026-05-31T14:00:00.000Z,744
spot,SUIUSDT,2026-06,5.6397,2026-06-07T22:00:00.000Z,-5.9266,2026-06-25T13:00:00.000Z,720
spot,SUIUSDT,2026-07,2.6709,2026-07-14T12:00:00.000Z,-3.3243,2026-07-27T22:00:00.000Z,744
spot,SUIUSDT,2026-08,6.0659,2026-08-22T02:00:00.000Z,-18.3745,2026-08-22T05:00:00.000Z,744
spot,NEARUSDT,2024-09,8.1187,2024-09-23T14:00:00.000Z,-4.3674,2024-09-01T22:00:00.000Z,720
spot,NEARUSDT,2024-10,4.9509,2024-10-07T01:00:00.000Z,-9.4532,2024-10-25T23:00:00.000Z,744
spot,NEARUSDT,2024-11,6.2716,2024-11-18T16:00:00.000Z,-7.6527,2024-11-12T10:00:00.000Z,720
spot,NEARUSDT,2024-12,6.6918,2024-12-20T12:00:00.000Z,-13.1563,2024-12-09T21:00:00.000Z,744
spot,NEARUSDT,2025-01,6.6546,2025-01-20T06:00:00.000Z,-7.3838,2025-01-20T17:00:00.000Z,744
spot,NEARUSDT,2025-02,6.9745,2025-02-03T03:00:00.000Z,-18.7283,2025-02-03T01:00:00.000Z,672
spot,NEARUSDT,2025-03,7.1822,2025-03-02T16:00:00.000Z,-6.601,2025-03-04T16:00:00.000Z,744
spot,NEARUSDT,2025-04,10.1031,2025-04-09T17:00:00.000Z,-6.5228,2025-04-07T06:00:00.000Z,720
spot,NEARUSDT,2025-05,4.5827,2025-05-25T22:00:00.000Z,-6.3544,2025-05-30T00:00:00.000Z,744
spot,NEARUSDT,2025-06,4.6618,2025-06-29T22:00:00.000Z,-6.4162,2025-06-13T00:00:00.000Z,720
spot,NEARUSDT,2025-07,4.1605,2025-07-24T14:00:00.000Z,-3.4533,2025-07-29T00:00:00.000Z,744
spot,NEARUSDT,2025-08,6.722,2025-08-22T14:00:00.000Z,-5.9206,2025-08-14T12:00:00.000Z,744
spot,NEARUSDT,2025-09,5.9487,2025-09-23T06:00:00.000Z,-5.2504,2025-09-22T06:00:00.000Z,720
spot,NEARUSDT,2025-10,6.3884,2025-10-11T02:00:00.000Z,-44.2253,2025-10-10T21:00:00.000Z,744
spot,NEARUSDT,2025-11,9.8055,2025-11-07T16:00:00.000Z,-9.4648,2025-11-03T15:00:00.000Z,720
spot,NEARUSDT,2025-12,5.7653,2025-12-26T02:00:00.000Z,-5.9801,2025-12-01T00:00:00.000Z,744
spot,NEARUSDT,2026-01,4.0424,2026-01-21T19:00:00.000Z,-10.9951,2026-01-19T00:00:00.000Z,744
spot,NEARUSDT,2026-02,5.5013,2026-02-03T19:00:00.000Z,-13.7295,2026-02-06T00:00:00.000Z,672
spot,NEARUSDT,2026-03,6.8796,2026-03-02T14:00:00.000Z,-3.7511,2026-03-29T22:00:00.000Z,744
spot,NEARUSDT,2026-04,3.7096,2026-04-07T21:00:00.000Z,-3.7193,2026-04-17T10:00:00.000Z,720
spot,NEARUSDT,2026-05,7.0402,2026-05-26T10:00:00.000Z,-5.52,2026-05-29T21:00:00.000Z,744
spot,NEARUSDT,2026-06,5.6343,2026-06-03T04:00:00.000Z,-6.1045,2026-06-02T15:00:00.000Z,720
spot,NEARUSDT,2026-07,4.7123,2026-07-02T01:00:00.000Z,-3.4171,2026-07-08T01:00:00.000Z,744
spot,NEARUSDT,2026-08,4.3855,2026-08-21T07:00:00.000Z,-21.0996,2026-08-22T05:00:00.000Z,744
spot,ASTERUSDT,2025-09,49.1667,2025-09-21T09:00:00.000Z,-13.047,2025-09-21T16:00:00.000Z,231
spot,ASTERUSDT,2025-10,12.2406,2025-10-11T02:00:00.000Z,-45.1408,2025-10-10T21:00:00.000Z,744
spot,ASTERUSDT,2025-11,31.4372,2025-11-02T14:00:00.000Z,-11.3454,2025-11-03T15:00:00.000Z,720
spot,ASTERUSDT,2025-12,4.8431,2025-12-08T01:00:00.000Z,-6.804,2025-12-15T22:00:00.000Z,744
spot,ASTERUSDT,2026-01,7.3164,2026-01-14T09:00:00.000Z,-21.1988,2026-01-19T00:00:00.000Z,744
spot,ASTERUSDT,2026-02,5.5436,2026-02-06T01:00:00.000Z,-13.7636,2026-02-06T00:00:00.000Z,672
spot,ASTERUSDT,2026-03,6.2148,2026-03-17T13:00:00.000Z,-5.5471,2026-03-24T04:00:00.000Z,744
spot,ASTERUSDT,2026-04,2.8365,2026-04-14T10:00:00.000Z,-4.5084,2026-04-25T16:00:00.000Z,720
spot,ASTERUSDT,2026-05,4.8577,2026-05-21T09:00:00.000Z,-5.0786,2026-05-17T23:00:00.000Z,744
spot,ASTERUSDT,2026-06,13.6391,2026-06-17T12:00:00.000Z,-7.7762,2026-06-05T16:00:00.000Z,720
spot,ASTERUSDT,2026-07,2.2103,2026-07-13T18:00:00.000Z,-2.5934,2026-07-02T14:00:00.000Z,744
spot,ASTERUSDT,2026-08,6.1468,2026-08-21T07:00:00.000Z,-18.6816,2026-08-22T05:00:00.000Z,744
spot,WLDUSDT,2024-09,8.6584,2024-09-25T15:00:00.000Z,-11.2444,2024-09-20T17:00:00.000Z,720
spot,WLDUSDT,2024-10,7.7645,2024-10-15T04:00:00.000Z,-12.3346,2024-10-25T23:00:00.000Z,744
spot,WLDUSDT,2024-11,14.5264,2024-11-12T00:00:00.000Z,-9.2096,2024-11-12T10:00:00.000Z,720
spot,WLDUSDT,2024-12,12.9973,2024-12-05T16:00:00.000Z,-21.4267,2024-12-09T21:00:00.000Z,744
spot,WLDUSDT,2025-01,21.503,2025-01-21T17:00:00.000Z,-8.0871,2025-01-20T17:00:00.000Z,744
spot,WLDUSDT,2025-02,8.6541,2025-02-10T20:00:00.000Z,-21.3563,2025-02-03T01:00:00.000Z,672
spot,WLDUSDT,2025-03,9.4145,2025-03-24T13:00:00.000Z,-9.6674,2025-03-04T16:00:00.000Z,744
spot,WLDUSDT,2025-04,11.0793,2025-04-26T00:00:00.000Z,-7.4313,2025-04-07T06:00:00.000Z,720
spot,WLDUSDT,2025-05,11.3178,2025-05-22T14:00:00.000Z,-8.5355,2025-05-01T02:00:00.000Z,744
spot,WLDUSDT,2025-06,7.5305,2025-06-18T20:00:00.000Z,-6.9133,2025-06-13T00:00:00.000Z,720
spot,WLDUSDT,2025-07,6.462,2025-07-10T21:00:00.000Z,-7.9022,2025-07-11T22:00:00.000Z,744
spot,WLDUSDT,2025-08,7.5443,2025-08-22T14:00:00.000Z,-8.6461,2025-08-14T12:00:00.000Z,744
spot,WLDUSDT,2025-09,23.6111,2025-09-09T00:00:00.000Z,-10.6563,2025-09-09T12:00:00.000Z,720
spot,WLDUSDT,2025-10,13.1953,2025-10-10T22:00:00.000Z,-74.5714,2025-10-10T21:00:00.000Z,744
spot,WLDUSDT,2025-11,6.6258,2025-11-01T07:00:00.000Z,-12.4031,2025-11-21T07:00:00.000Z,720
spot,WLDUSDT,2025-12,8.5526,2025-12-02T15:00:00.000Z,-6.7851,2025-12-01T00:00:00.000Z,744
spot,WLDUSDT,2026-01,23.3217,2026-01-28T21:00:00.000Z,-12.5948,2026-01-19T00:00:00.000Z,744
spot,WLDUSDT,2026-02,6.2718,2026-02-03T19:00:00.000Z,-11.2652,2026-02-06T00:00:00.000Z,672
spot,WLDUSDT,2026-03,6.6828,2026-03-04T15:00:00.000Z,-4.8498,2026-03-29T22:00:00.000Z,744
spot,WLDUSDT,2026-04,5.23,2026-04-10T15:00:00.000Z,-5.4399,2026-04-12T01:00:00.000Z,720
spot,WLDUSDT,2026-05,7.8225,2026-05-30T18:00:00.000Z,-6.9792,2026-05-10T20:00:00.000Z,744
spot,WLDUSDT,2026-06,10.8045,2026-06-03T21:00:00.000Z,-13.734,2026-06-05T02:00:00.000Z,720
spot,WLDUSDT,2026-07,5.8372,2026-07-03T00:00:00.000Z,-7.7509,2026-07-24T21:00:00.000Z,744
spot,WLDUSDT,2026-08,7.8516,2026-08-19T15:00:00.000Z,-21.892,2026-08-22T05:00:00.000Z,744
spot,FLOCKUSDT,2024-12,4553.16,2024-12-31T12:00:00.000Z,-16.9142,2024-12-31T15:00:00.000Z,12
spot,FLOCKUSDT,2025-01,31.5407,2025-01-08T11:00:00.000Z,-13.0122,2025-01-20T17:00:00.000Z,744
spot,FLOCKUSDT,2025-02,20.5872,2025-02-16T21:00:00.000Z,-13.7758,2025-02-03T02:00:00.000Z,672
spot,FLOCKUSDT,2025-03,21.6005,2025-03-12T12:00:00.000Z,-18.4582,2025-03-12T13:00:00.000Z,744
spot,FLOCKUSDT,2025-04,29.41,2025-04-24T12:00:00.000Z,-18.1732,2025-04-25T20:00:00.000Z,720
spot,FLOCKUSDT,2025-05,47.2609,2025-05-30T03:00:00.000Z,-12.5132,2025-05-30T15:00:00.000Z,744
spot,FLOCKUSDT,2025-06,28.4077,2025-06-01T07:00:00.000Z,-12.8218,2025-06-01T09:00:00.000Z,720
spot,FLOCKUSDT,2025-07,9.8708,2025-07-27T15:00:00.000Z,-9.3116,2025-07-23T11:00:00.000Z,744
spot,FLOCKUSDT,2025-08,17.5958,2025-08-25T11:00:00.000Z,-13.9062,2025-08-28T14:00:00.000Z,744
spot,FLOCKUSDT,2025-09,137.6918,2025-09-09T02:00:00.000Z,-29.4053,2025-09-09T03:00:00.000Z,720
spot,FLOCKUSDT,2025-10,9.8462,2025-10-27T03:00:00.000Z,-58.8414,2025-10-10T21:00:00.000Z,744
spot,FLOCKUSDT,2025-11,21.8232,2025-11-22T04:00:00.000Z,-11.8902,2025-11-21T07:00:00.000Z,720
spot,FLOCKUSDT,2025-12,15.0838,2025-12-26T06:00:00.000Z,-10.559,2025-12-26T08:00:00.000Z,744
spot,FLOCKUSDT,2026-01,10.9067,2026-01-23T06:00:00.000Z,-16.6086,2026-01-19T00:00:00.000Z,744
spot,FLOCKUSDT,2026-02,21.2072,2026-02-07T02:00:00.000Z,-6.735,2026-02-24T01:00:00.000Z,672
spot,FLOCKUSDT,2026-03,12.9636,2026-03-17T00:00:00.000Z,-5.2114,2026-03-17T07:00:00.000Z,744
spot,FLOCKUSDT,2026-04,7.9278,2026-04-06T00:00:00.000Z,-4.572,2026-04-20T10:00:00.000Z,720
spot,FLOCKUSDT,2026-05,19.7827,2026-05-07T05:00:00.000Z,-7.8828,2026-05-15T13:00:00.000Z,744
spot,FLOCKUSDT,2026-06,9.526,2026-06-13T13:00:00.000Z,-8.412,2026-06-25T13:00:00.000Z,720
spot,FLOCKUSDT,2026-07,17.8637,2026-07-15T13:00:00.000Z,-7.3702,2026-07-16T10:00:00.000Z,744
spot,FLOCKUSDT,2026-08,23.477,2026-08-31T01:00:00.000Z,-13.0818,2026-08-22T05:00:00.000Z,744
spot,MNTUSDT,2024-09,5.0979,2024-09-22T00:00:00.000Z,-4.1411,2024-09-04T01:00:00.000Z,720
spot,MNTUSDT,2024-10,2.9612,2024-10-14T03:00:00.000Z,-4.3587,2024-10-15T14:00:00.000Z,744
spot,MNTUSDT,2024-11,28.2926,2024-11-09T10:00:00.000Z,-7.8487,2024-11-12T10:00:00.000Z,720
spot,MNTUSDT,2024-12,16.67,2024-12-04T09:00:00.000Z,-15.2229,2024-12-09T21:00:00.000Z,744
spot,MNTUSDT,2025-01,6.3089,2025-01-23T22:00:00.000Z,-5.9124,2025-01-20T17:00:00.000Z,744
spot,MNTUSDT,2025-02,11.0916,2025-02-03T16:00:00.000Z,-18.3634,2025-02-03T01:00:00.000Z,672
spot,MNTUSDT,2025-03,7.0122,2025-03-24T00:00:00.000Z,-3.2957,2025-03-24T18:00:00.000Z,744
spot,MNTUSDT,2025-04,8.3968,2025-04-24T20:00:00.000Z,-4.2981,2025-04-07T06:00:00.000Z,720
spot,MNTUSDT,2025-05,3.571,2025-05-11T12:00:00.000Z,-4.6551,2025-05-30T00:00:00.000Z,744
spot,MNTUSDT,2025-06,3.2993,2025-06-29T22:00:00.000Z,-5.6764,2025-06-29T18:00:00.000Z,720
spot,MNTUSDT,2025-07,4.0708,2025-07-18T02:00:00.000Z,-13.4243,2025-07-18T07:00:00.000Z,744
spot,MNTUSDT,2025-08,11.8411,2025-08-29T10:00:00.000Z,-5.6946,2025-08-14T10:00:00.000Z,744
spot,MNTUSDT,2025-09,9.2023,2025-09-22T06:00:00.000Z,-5.5521,2025-09-11T11:00:00.000Z,720
spot,MNTUSDT,2025-10,11.1619,2025-10-12T14:00:00.000Z,-39.197,2025-10-10T21:00:00.000Z,744
spot,MNTUSDT,2025-11,5.786,2025-11-04T20:00:00.000Z,-14.0945,2025-11-21T07:00:00.000Z,720
spot,MNTUSDT,2025-12,6.6402,2025-12-05T17:00:00.000Z,-6.0688,2025-12-01T00:00:00.000Z,744
spot,MNTUSDT,2026-01,4.0355,2026-01-31T19:00:00.000Z,-9.1581,2026-01-19T00:00:00.000Z,744
spot,MNTUSDT,2026-02,6.03,2026-02-26T08:00:00.000Z,-13.1662,2026-02-06T00:00:00.000Z,672
spot,MNTUSDT,2026-03,10.5227,2026-03-14T12:00:00.000Z,-11.1299,2026-03-18T14:00:00.000Z,744
spot,MNTUSDT,2026-04,3.1514,2026-04-20T17:00:00.000Z,-2.8518,2026-04-19T22:00:00.000Z,720
spot,MNTUSDT,2026-05,3.9847,2026-05-13T20:00:00.000Z,-2.272,2026-05-17T23:00:00.000Z,744
spot,MNTUSDT,2026-06,4.1291,2026-06-14T21:00:00.000Z,-9.1269,2026-06-25T13:00:00.000Z,720
spot,MNTUSDT,2026-07,2.7394,2026-07-16T14:00:00.000Z,-3.3275,2026-07-29T15:00:00.000Z,744
spot,MNTUSDT,2026-08,8.6914,2026-08-27T08:00:00.000Z,-16.5688,2026-08-22T05:00:00.000Z,744
spot,FFUSDT,2025-09,1435.7143,2025-09-29T13:00:00.000Z,-29.4658,2025-09-29T14:00:00.000Z,35
spot,FFUSDT,2025-10,17.2586,2025-10-01T13:00:00.000Z,-56.2099,2025-10-10T21:00:00.000Z,744
spot,FFUSDT,2025-11,8.5198,2025-11-10T13:00:00.000Z,-10.0073,2025-11-13T19:00:00.000Z,720
spot,FFUSDT,2025-12,5.265,2025-12-05T07:00:00.000Z,-5.3162,2025-12-01T03:00:00.000Z,744
spot,FFUSDT,2026-01,5.1928,2026-01-21T07:00:00.000Z,-9.8066,2026-01-19T00:00:00.000Z,744
spot,FFUSDT,2026-02,4.6427,2026-02-06T16:00:00.000Z,-5.4079,2026-02-06T00:00:00.000Z,672
spot,FFUSDT,2026-03,3.1585,2026-03-07T17:00:00.000Z,-4.6041,2026-03-08T17:00:00.000Z,744
spot,FFUSDT,2026-04,104.2387,2026-04-10T18:00:00.000Z,-13.5103,2026-04-10T20:00:00.000Z,720
spot,FFUSDT,2026-05,14.7138,2026-05-27T13:00:00.000Z,-8.3181,2026-05-23T07:00:00.000Z,744
spot,FFUSDT,2026-06,10.1828,2026-06-03T08:00:00.000Z,-9.5374,2026-06-06T07:00:00.000Z,720
spot,FFUSDT,2026-07,6.1664,2026-07-29T07:00:00.000Z,-8.5425,2026-07-02T09:00:00.000Z,744
spot,FFUSDT,2026-08,15.1706,2026-08-26T09:00:00.000Z,-18.6954,2026-08-26T08:00:00.000Z,744
spot,USD1USDT,2025-07,0.8601,2025-07-09T10:00:00.000Z,-4.8634,2025-07-19T07:00:00.000Z,542
spot,USD1USDT,2025-08,1.4429,2025-08-31T06:00:00.000Z,-0.5961,2025-08-31T08:00:00.000Z,744
spot,USD1USDT,2025-09,5.4373,2025-09-01T04:00:00.000Z,-5.1044,2025-09-01T02:00:00.000Z,720
spot,USD1USDT,2025-10,1.101,2025-10-10T21:00:00.000Z,-0.15,2025-10-10T22:00:00.000Z,744
spot,USD1USDT,2025-11,0.04,2025-11-03T02:00:00.000Z,-0.05,2025-11-14T12:00:00.000Z,720
spot,USD1USDT,2025-12,0.2702,2025-12-15T23:00:00.000Z,-0.3702,2025-12-15T12:00:00.000Z,744
spot,USD1USDT,2026-01,0.5604,2026-01-31T20:00:00.000Z,-0.1199,2026-01-31T17:00:00.000Z,744
spot,USD1USDT,2026-02,0.1402,2026-02-17T08:00:00.000Z,-0.6605,2026-02-23T13:00:00.000Z,672
spot,USD1USDT,2026-03,0.0701,2026-03-20T02:00:00.000Z,-0.05,2026-03-04T08:00:00.000Z,744
spot,USD1USDT,2026-04,0.05,2026-04-16T01:00:00.000Z,-0.0501,2026-04-12T04:00:00.000Z,720
spot,USD1USDT,2026-05,0.04,2026-05-18T16:00:00.000Z,-0.06,2026-05-18T14:00:00.000Z,744
spot,USD1USDT,2026-06,0.1399,2026-06-20T13:00:00.000Z,-0.09,2026-06-11T01:00:00.000Z,720
spot,USD1USDT,2026-07,0.0801,2026-07-06T16:00:00.000Z,-0.3401,2026-07-10T19:00:00.000Z,744
spot,USD1USDT,2026-08,0.06,2026-08-20T12:00:00.000Z,-0.04,2026-08-24T17:00:00.000Z,744
spot,BNBUSDT,2024-09,2.6827,2024-09-04T14:00:00.000Z,-3.1104,2024-09-12T02:00:00.000Z,720
spot,BNBUSDT,2024-10,2.012,2024-10-27T11:00:00.000Z,-3.2731,2024-10-01T17:00:00.000Z,744
spot,BNBUSDT,2024-11,5.9173,2024-11-14T07:00:00.000Z,-4.0924,2024-11-12T00:00:00.000Z,720
spot,BNBUSDT,2024-12,4.8437,2024-12-20T12:00:00.000Z,-9.0293,2024-12-09T21:00:00.000Z,744
spot,BNBUSDT,2025-01,2.3648,2025-01-20T06:00:00.000Z,-3.0662,2025-01-20T17:00:00.000Z,744
spot,BNBUSDT,2025-02,4.2684,2025-02-13T13:00:00.000Z,-13.3714,2025-02-03T01:00:00.000Z,672
spot,BNBUSDT,2025-03,6.132,2025-03-13T13:00:00.000Z,-4.6444,2025-03-11T00:00:00.000Z,744
spot,BNBUSDT,2025-04,2.9645,2025-04-09T17:00:00.000Z,-4.9692,2025-04-07T06:00:00.000Z,720
spot,BNBUSDT,2025-05,4.2398,2025-05-09T23:00:00.000Z,-2.1892,2025-05-12T14:00:00.000Z,744
spot,BNBUSDT,2025-06,1.571,2025-06-23T22:00:00.000Z,-2.9494,2025-06-05T20:00:00.000Z,720
spot,BNBUSDT,2025-07,2.4075,2025-07-27T15:00:00.000Z,-2.5641,2025-07-23T13:00:00.000Z,744
spot,BNBUSDT,2025-08,2.8561,2025-08-22T14:00:00.000Z,-3.3411,2025-08-14T12:00:00.000Z,744
spot,BNBUSDT,2025-09,3.4633,2025-09-17T22:00:00.000Z,-3.1693,2025-09-25T17:00:00.000Z,720
spot,BNBUSDT,2025-10,6.8711,2025-10-23T15:00:00.000Z,-27.1089,2025-10-10T21:00:00.000Z,744
spot,BNBUSDT,2025-11,3.4304,2025-11-05T02:00:00.000Z,-6.2794,2025-11-03T15:00:00.000Z,720
spot,BNBUSDT,2025-12,2.6664,2025-12-09T15:00:00.000Z,-4.6966,2025-12-01T00:00:00.000Z,744
spot,BNBUSDT,2026-01,2.0634,2026-01-13T18:00:00.000Z,-4.1597,2026-01-31T18:00:00.000Z,744
spot,BNBUSDT,2026-02,3.5127,2026-02-06T05:00:00.000Z,-6.2284,2026-02-06T00:00:00.000Z,672
spot,BNBUSDT,2026-03,3.8449,2026-03-23T11:00:00.000Z,-2.3739,2026-03-29T22:00:00.000Z,744
spot,BNBUSDT,2026-04,1.647,2026-04-22T13:00:00.000Z,-2.7348,2026-04-12T01:00:00.000Z,720
spot,BNBUSDT,2026-05,2.2747,2026-05-30T16:00:00.000Z,-2.5408,2026-05-31T07:00:00.000Z,744
spot,BNBUSDT,2026-06,5.8005,2026-06-01T09:00:00.000Z,-3.9957,2026-06-25T13:00:00.000Z,720
spot,BNBUSDT,2026-07,1.6638,2026-07-05T12:00:00.000Z,-1.5146,2026-07-27T14:00:00.000Z,744
spot,BNBUSDT,2026-08,3.8948,2026-08-22T02:00:00.000Z,-5.7801,2026-08-22T05:00:00.000Z,744
spot,XAUTUSDT,2025-04,64.385,2025-04-11T10:00:00.000Z,-1.4875,2025-04-22T07:00:00.000Z,470
spot,XAUTUSDT,2025-05,1.4253,2025-05-06T01:00:00.000Z,-5.05,2025-05-22T09:00:00.000Z,744
spot,XAUTUSDT,2025-06,1.2954,2025-06-27T04:00:00.000Z,-1.2454,2025-06-23T22:00:00.000Z,720
spot,XAUTUSDT,2025-07,1.0186,2025-07-16T15:00:00.000Z,-0.9289,2025-07-03T12:00:00.000Z,744
spot,XAUTUSDT,2025-08,1.2505,2025-08-01T12:00:00.000Z,-0.5781,2025-08-07T08:00:00.000Z,744
spot,XAUTUSDT,2025-09,0.9715,2025-09-02T01:00:00.000Z,-0.9521,2025-09-17T18:00:00.000Z,720
spot,XAUTUSDT,2025-10,1.249,2025-10-20T12:00:00.000Z,-2.1356,2025-10-21T14:00:00.000Z,744
spot,XAUTUSDT,2025-11,1.1069,2025-11-12T15:00:00.000Z,-1.6139,2025-11-14T13:00:00.000Z,720
spot,XAUTUSDT,2025-12,0.877,2025-12-31T06:00:00.000Z,-1.4166,2025-12-12T15:00:00.000Z,744
spot,XAUTUSDT,2026-01,3.1309,2026-01-28T23:00:00.000Z,-6.5288,2026-01-29T15:00:00.000Z,744
spot,XAUTUSDT,2026-02,2.7664,2026-02-02T00:00:00.000Z,-3.3761,2026-02-02T05:00:00.000Z,672
spot,XAUTUSDT,2026-03,4.1748,2026-03-23T11:00:00.000Z,-3.0897,2026-03-03T11:00:00.000Z,744
spot,XAUTUSDT,2026-04,2.0801,2026-04-07T22:00:00.000Z,-2.6383,2026-04-02T01:00:00.000Z,720
spot,XAUTUSDT,2026-05,1.1132,2026-05-20T14:00:00.000Z,-1.474,2026-05-19T13:00:00.000Z,744
spot,XAUTUSDT,2026-06,2.0694,2026-06-11T17:00:00.000Z,-2.3559,2026-06-17T18:00:00.000Z,720
spot,XAUTUSDT,2026-07,1.9911,2026-07-01T13:00:00.000Z,-1.5946,2026-07-08T08:00:00.000Z,744
spot,XAUTUSDT,2026-08,1.6074,2026-08-19T12:00:00.000Z,-1.4017,2026-08-28T14:00:00.000Z,744
spot,ARBUSDT,2024-09,3.9286,2024-09-19T16:00:00.000Z,-4.3033,2024-09-04T01:00:00.000Z,720
